"Member ID",Gender,Birthdate,"Percentage Complete","Review ID","Review Rating"
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2955,4
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2956,4
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2957,4
BC23D4FF-0B48-42E3-AB3A-27D6A653B246,M,1/1/1969,100,2958,4
BC236AEB-93C6-4C00-845C-717E35CD0121,M,1/1/1965,100,2949,5
BC236AEB-93C6-4C00-845C-717E35CD0121,M,1/1/1965,100,2950,5
BC236AEB-93C6-4C00-845C-717E35CD0121,M,1/1/1965,100,2951,5
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,100,2943,4
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,100,2944,4
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,92,2945,5
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,100,2946,5
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,100,2947,5
BC1F82D8-BAEB-4F85-9744-AF31577053FC,M,1/1/1978,100,2948,5
BBF8ACD1-AE46-4CBE-97FC-70AF02F91E6C,M,1/1/1962,100,2941,5
BBF8ACD1-AE46-4CBE-97FC-70AF02F91E6C,M,1/1/1962,100,2942,5
BBE85849-27DF-46FD-8D3C-01ADE49261C2,M,1/1/1971,2,2939,5
BBE85849-27DF-46FD-8D3C-01ADE49261C2,M,1/1/1971,96,2940,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2930,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2931,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2932,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2933,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2934,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,47,2935,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2936,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,7,2937,4
BBE30FF6-C341-48D2-A41B-27D9EF1F0235,F,1/1/1970,100,2938,4
BBB57C2A-B8FB-4B5C-950C-A78942489E3E,M,1/1/1971,100,2927,5
BBB57C2A-B8FB-4B5C-950C-A78942489E3E,M,1/1/1971,100,2928,5
BBB57C2A-B8FB-4B5C-950C-A78942489E3E,M,1/1/1971,100,2929,5
BB987256-0430-4583-A134-992A1C32B554,M,1/1/1981,100,2924,5
BB987256-0430-4583-A134-992A1C32B554,M,1/1/1981,100,2925,3
BB987256-0430-4583-A134-992A1C32B554,M,1/1/1981,100,2926,5
BB54466A-963E-4075-AA14-D681A4BC0D08,M,1/1/1989,0,2923,5
BB2FE402-6074-4629-A581-45500D53E74B,M,1/1/1966,96,2922,5
BB223B03-FFC9-4F91-9DEE-B3E23E9826A5,M,1/1/1979,27,2919,5
BB223B03-FFC9-4F91-9DEE-B3E23E9826A5,M,1/1/1979,11,2920,5
BB223B03-FFC9-4F91-9DEE-B3E23E9826A5,M,1/1/1979,0,2921,5
BB14C8E4-E1DF-45BA-B675-23C9657DCE8C,M,1/1/1975,100,2918,5
BAFD65D8-3BBD-404C-BD3A-DBF4A02F9DFC,M,1/1/1976,0,2917,5
BAE82B36-965A-4F2C-94C2-D5EBB7FAB39D,M,1/1/1981,100,2914,4
BAE82B36-965A-4F2C-94C2-D5EBB7FAB39D,M,1/1/1981,100,2915,4
BAE82B36-965A-4F2C-94C2-D5EBB7FAB39D,M,1/1/1981,1,2916,4
BAE16FD2-F854-411B-B045-654A96F973C7,M,1/1/1981,94,2913,5
BAD252FD-BFA1-4B62-974B-FE635C7AE769,M,1/1/1967,100,2912,5
BAAE0451-7484-42A2-923B-8F07B29EF911,M,1/1/1971,100,2911,4
BA75DB6A-9EC9-4B1B-86DA-F7AAC4DC9B0E,M,1/1/1973,66,2910,5
BA726DAC-F5A5-4918-AFBF-F71D4279E52D,M,1/1/1971,100,2908,5
BA726DAC-F5A5-4918-AFBF-F71D4279E52D,M,1/1/1971,100,2909,5
BA6A76B0-F117-40E9-9858-5DC5AD86D1A6,M,1/1/1981,99,2907,5
BA418A3B-A287-4168-B0AF-6BF6EB6AF179,M,1/1/1977,100,2903,5
BA418A3B-A287-4168-B0AF-6BF6EB6AF179,M,1/1/1977,100,2904,5
BA418A3B-A287-4168-B0AF-6BF6EB6AF179,M,1/1/1977,100,2905,5
BA418A3B-A287-4168-B0AF-6BF6EB6AF179,M,1/1/1977,100,2906,5
BA3C2207-3831-4553-A1FB-C96FDE4C0B57,M,1/1/1953,51,2902,1
BA12F8C8-E0F7-481F-9A07-5ED68E72D8FC,M,1/1/1969,100,2899,5
BA12F8C8-E0F7-481F-9A07-5ED68E72D8FC,M,1/1/1969,99,2900,5
